MCC_OBN_ID,MCC_TIPO_MOVIMIENTO,MCC_IMPORTE,MCC_FECHA_BAJA,MCC_TIPO_ORIGEN,MCC_CCC_ID,MCC_FECHA_MOVIMIENTO,OBN_PERIODO,OBN_CUOTA,OBN_TIPO_OBJETO_ID,OBN_OBJETO_ID,FECHA_PAGO,FECHA_PROCESO,OBJETO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,C,27,01/01/1900,PSV,480,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,C,27,22/04/2019,PSV,480,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,D,27,22/04/2019,PSV,480,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,C,27,01/01/1900,PSV,480,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,D,31.5,01/01/1900,NULO,600,14/05/2014,2014,10,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,D,31.5,01/01/1900,NULO,600,14/05/2014,2014,10,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,D,31.5,01/01/1900,NULO,600,14/05/2014,2014,10,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,D,31.5,01/01/1900,NULO,600,17/09/2014,2014,20,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,D,31.5,01/01/1900,NULO,600,17/09/2014,2014,20,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,D,31.5,01/01/1900,NULO,600,17/09/2014,2014,20,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,D,27,01/01/1900,NULO,600,19/11/2014,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,D,27,01/01/1900,NULO,600,19/11/2014,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,D,27,01/01/1900,NULO,600,19/11/2014,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,C,31.5,01/01/1900,PAO,CAC,11/04/2019,2014,10,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,C,31.5,01/01/1900,PAO,CAC,11/04/2019,2014,10,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,C,31.5,01/01/1900,PAO,CAC,11/04/2019,2014,20,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,C,31.5,01/01/1900,PAO,CAC,11/04/2019,2014,20,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013371228,C,31.5,01/01/1900,PAO,CAC,11/04/2019,2014,20,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,C,27,01/01/1900,PAO,CAC,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,C,27,01/01/1900,PAO,CAC,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873120622,C,27,01/01/1900,PAO,CAC,11/04/2019,2014,50,A,2452222,11/04/2019,03/05/2019,CED737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013766631,C,42,01/01/1900,SEL,010,14/05/2014,2014,0,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013766633,C,21,01/01/1900,SEL,010,14/05/2014,2014,10,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013766632,C,21,01/01/1900,SEL,010,17/09/2014,2014,20,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873308603,C,18,01/01/1900,SEL,010,19/11/2014,2014,50,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013766631,D,42,01/01/1900,NULO,600,14/05/2014,2014,0,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013766633,D,21,01/01/1900,NULO,600,14/05/2014,2014,10,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013766632,D,21,01/01/1900,NULO,600,17/09/2014,2014,20,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873308603,D,18,01/01/1900,NULO,600,19/11/2014,2014,50,A,4588077,01/01/1900,03/05/2019,CEK919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383206,C,42,01/01/1900,SEL,010,14/05/2014,2014,0,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383208,C,21,01/01/1900,SEL,010,14/05/2014,2014,10,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383210,C,21,01/01/1900,SEL,010,17/09/2014,2014,20,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873187826,C,18,01/01/1900,SEL,010,19/11/2014,2014,50,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383206,D,42,01/01/1900,NULO,600,14/05/2014,2014,0,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383208,D,21,01/01/1900,NULO,600,14/05/2014,2014,10,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383210,D,21,01/01/1900,NULO,600,17/09/2014,2014,20,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873187826,D,18,01/01/1900,NULO,600,19/11/2014,2014,50,A,2955080,01/01/1900,03/05/2019,CF0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013812661,C,42,01/01/1900,SEL,010,14/05/2014,2014,0,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013812662,C,21,01/01/1900,SEL,010,14/05/2014,2014,10,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013812663,C,21,01/01/1900,SEL,010,17/09/2014,2014,20,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873183178,C,18,01/01/1900,SEL,010,19/11/2014,2014,50,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013812661,D,42,01/01/1900,NULO,600,14/05/2014,2014,0,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013812662,D,21,01/01/1900,NULO,600,14/05/2014,2014,10,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013812663,D,21,01/01/1900,NULO,600,17/09/2014,2014,20,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873183178,D,18,01/01/1900,NULO,600,19/11/2014,2014,50,A,5877904,01/01/1900,03/05/2019,CMC343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622603,D,27.51,01/01/1900,ETA,132,14/12/2017,2014,10,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622602,D,24.86,01/01/1900,ETA,132,14/12/2017,2014,20,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873382730,D,20.18,01/01/1900,ETA,132,14/12/2017,2014,50,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622603,D,46.28,01/01/1900,FAO,136,05/04/2019,2014,10,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622602,D,43.76,01/01/1900,FAO,136,05/04/2019,2014,20,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873382730,D,36.44,01/01/1900,FAO,136,05/04/2019,2014,50,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622603,D,21,01/01/1900,NULO,600,14/05/2014,2014,10,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622602,D,21,01/01/1900,NULO,600,17/09/2014,2014,20,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873382730,D,18,01/01/1900,NULO,600,19/11/2014,2014,50,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622603,C,55.02,01/01/1900,FAO,CPI,05/04/2019,2014,10,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622602,C,49.72,01/01/1900,FAO,CPI,05/04/2019,2014,20,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873382730,C,40.36,01/01/1900,FAO,CPI,05/04/2019,2014,50,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622603,C,46.28,01/01/1900,FAO,CPJ,05/04/2019,2014,10,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622602,C,43.76,01/01/1900,FAO,CPJ,05/04/2019,2014,20,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873382730,C,36.44,01/01/1900,FAO,CPJ,05/04/2019,2014,50,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622603,C,42,01/01/1900,FAO,CPP,05/04/2019,2014,10,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016622602,C,42,01/01/1900,FAO,CPP,05/04/2019,2014,20,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873382730,C,36,01/01/1900,FAO,CPP,05/04/2019,2014,50,A,7409527,01/01/1900,03/05/2019,CMN940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,60.24,01/01/1900,PAO,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,D,60.24,22/04/2019,FAO,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,60.24,22/04/2019,FAO,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,60.24,01/01/1900,PSV,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,D,60.24,01/01/1900,PAO,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,D,60.24,01/01/1900,PSV,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,120.48,22/04/2019,PSV,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,D,120.48,22/04/2019,PSV,130,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,56.01,01/01/1900,PAO,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,D,56.01,22/04/2019,FAO,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,D,56.01,01/01/1900,PSV,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,56.01,22/04/2019,FAO,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,D,56.01,01/01/1900,PAO,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,56.01,01/01/1900,PSV,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,D,112.02,22/04/2019,PSV,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,112.02,22/04/2019,PSV,130,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,46.2,01/01/1900,PSV,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,D,46.2,22/04/2019,FAO,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,46.2,01/01/1900,PAO,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,46.2,22/04/2019,FAO,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,D,46.2,01/01/1900,PSV,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,D,46.2,01/01/1900,PAO,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,D,92.4,22/04/2019,PSV,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,92.4,22/04/2019,PSV,130,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,33.6,22/04/2019,PSV,480,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,D,33.6,22/04/2019,PSV,480,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,33.6,01/01/1900,PSV,480,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,D,33.6,22/04/2019,PSV,480,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,33.6,22/04/2019,PSV,480,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,33.6,01/01/1900,PSV,480,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,28.8,22/04/2019,PSV,480,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,28.8,01/01/1900,PSV,480,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,D,28.8,22/04/2019,PSV,480,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,D,33.6,01/01/1900,NULO,600,14/05/2014,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,D,33.6,01/01/1900,NULO,600,17/09/2014,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,D,28.8,01/01/1900,NULO,600,19/11/2014,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383301,C,33.6,01/01/1900,PAO,CAC,11/04/2019,2014,10,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383302,C,33.6,01/01/1900,PAO,CAC,11/04/2019,2014,20,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127326,C,28.8,01/01/1900,PAO,CAC,11/04/2019,2014,50,A,2489887,11/04/2019,03/05/2019,CTT759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383817,C,42,01/01/1900,SEL,010,14/05/2014,2014,0,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383818,C,21,01/01/1900,SEL,010,14/05/2014,2014,10,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383818,C,21,01/01/1900,SEL,010,17/09/2014,2014,20,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127222,C,18,01/01/1900,SEL,010,19/11/2014,2014,50,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383817,D,42,01/01/1900,NULO,600,14/05/2014,2014,0,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383818,D,21,01/01/1900,NULO,600,14/05/2014,2014,10,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013383818,D,21,01/01/1900,NULO,600,17/09/2014,2014,20,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873127222,D,18,01/01/1900,NULO,600,19/11/2014,2014,50,A,2470049,01/01/1900,03/05/2019,CTV913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013182862,D,60.78,01/01/1900,FAO,130,27/04/2019,2014,10,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013182866,D,56.55,01/01/1900,FAO,130,27/04/2019,2014,20,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873232017,D,46.66,01/01/1900,FAO,130,27/04/2019,2014,50,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013182862,D,33.6,01/01/1900,NULO,600,14/05/2014,2014,10,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013182866,D,33.6,01/01/1900,NULO,600,17/09/2014,2014,20,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873232017,D,28.8,01/01/1900,NULO,600,19/11/2014,2014,50,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013182862,C,60.78,01/01/1900,FAO,CPI,27/04/2019,2014,10,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013182866,C,56.55,01/01/1900,FAO,CPI,27/04/2019,2014,20,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873232017,C,46.66,01/01/1900,FAO,CPI,27/04/2019,2014,50,A,7404722,01/01/1900,03/05/2019,CSG790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
